date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
2022-01-01 00:00:00,2.36,19.8,48.400000000000006,68.0,5.0,142.0,111.0,715.7,-1.734723475976807e-18,59.0,4.0,0.0,21.65,6.5,285.0
2022-01-01 01:00:00,2.29,10.8,44.5,55.10000000000001,6.0,168.0,112.15999999999998,715.5,-1.734723475976807e-18,59.0,4.6,0.0,21.21,7.1,284.0
2022-01-01 02:00:00,2.71,28.299999999999997,47.10000000000001,75.2,4.0,203.0,139.31,715.4,-1.734723475976807e-18,62.0,5.9,0.0,21.21,7.7,290.0
2022-01-01 03:00:00,2.31,19.6,42.1,61.5,5.0,262.0,177.68,715.1,-1.734723475976807e-18,59.0,5.5,0.0,20.44,8.2,294.0
2022-01-01 04:00:00,1.85,13.0,39.5,52.5,4.0,185.0,134.21,715.1,-1.734723475976807e-18,59.0,4.9,0.0,19.8,8.1,287.0
2022-01-01 05:00:00,1.3,5.4,25.6,30.9,8.0,133.0,92.62,715.0,-1.734723475976807e-18,66.0,4.1,0.0,18.35,7.8,284.0
2022-01-01 06:00:00,1.11,6.1,21.8,27.9,8.999999999999996,93.0,47.8,715.0,-1.734723475976807e-18,61.0,4.1,0.0,18.61,7.299999999999999,283.0
2022-01-01 07:00:00,0.83,6.0,17.1,23.1,12.0,72.0,26.37,715.4,-1.734723475976807e-18,49.0,4.0,0.0,19.8,8.8,279.0
2022-01-01 08:00:00,0.79,12.3,19.4,31.7,7.0,48.0,19.07,715.9,-1.734723475976807e-18,39.0,3.8,0.007,21.67,8.0,262.0
2022-01-01 09:00:00,0.92,17.7,22.5,40.1,7.0,47.0,19.27,716.7,-1.734723475976807e-18,37.0,4.4,0.072,23.06,6.2,215.0
2022-01-01 10:00:00,0.84,17.1,19.6,36.6,13.0,61.0,13.06,717.7,-1.734723475976807e-18,30.0,5.4,0.228,27.93,6.2,90.0
2022-01-01 11:00:00,0.5500000000000002,5.2,7.200000000000001,12.5,29.0,59.0,8.21,718.0,-1.734723475976807e-18,20.0,3.4,0.338,30.8,9.6,108.0
2022-01-01 12:00:00,0.53,4.5,6.7,11.2,35.0,59.0,8.03,717.9,-1.734723475976807e-18,19.0,2.8999999999999995,0.405,32.45,8.7,132.0
2022-01-01 13:00:00,0.53,4.3,6.3,10.6,37.0,59.0,6.460000000000001,717.0,-1.734723475976807e-18,18.0,2.8999999999999995,0.4349999999999999,33.18,12.7,140.0
2022-01-01 14:00:00,0.5500000000000002,4.1,6.7,10.8,41.0,41.0,6.43,716.3,-1.734723475976807e-18,17.0,3.0,0.4209999999999999,33.99,10.4,130.0
2022-01-01 15:00:00,0.56,3.9,7.4,11.3,47.0,43.0,6.85,715.8,-1.734723475976807e-18,16.0,3.2,0.358,34.41,11.3,105.0
2022-01-01 16:00:00,0.54,3.5999999999999996,7.6,11.2,49.0,51.0,6.57,715.7,-1.734723475976807e-18,15.0,3.0,0.253,34.66,8.7,131.0
2022-01-01 17:00:00,0.59,3.5999999999999996,10.1,13.7,47.0,37.0,7.85,715.9,-1.734723475976807e-18,15.0,3.0,0.142,34.16,8.2,91.0
2022-01-01 18:00:00,0.97,14.4,27.6,41.9,22.0,45.0,8.81,716.2,-1.734723475976807e-18,17.0,3.6,0.017,31.79,5.1,183.0
2022-01-01 19:00:00,1.54,41.7,41.6,83.09999999999998,4.0,41.0,10.84,716.6,-1.734723475976807e-18,25.0,3.6,0.001,27.15,4.199999999999999,262.0
2022-01-01 20:00:00,1.87,65.1,41.6,106.5,4.0,51.0,16.27,717.2,-1.734723475976807e-18,27.0,3.7,0.0,25.76,4.7,245.0
2022-01-01 21:00:00,1.36,37.1,36.1,73.1,4.0,54.0,16.89,717.6,-1.734723475976807e-18,28.999999999999996,3.2,0.0,24.2,5.9,267.0
2022-01-01 22:00:00,1.17,22.0,33.8,55.8,6.0,47.0,14.0,718.0,-1.734723475976807e-18,28.0,3.8,0.0,24.45,4.4,210.0
2022-01-01 23:00:00,1.56,53.4,35.0,88.3,3.0,50.0,13.73,718.4,-1.734723475976807e-18,32.0,4.1,0.0,23.31,4.9,264.0
2022-01-02 00:00:00,1.5,42.6,34.0,76.4,3.0,53.0,17.2,718.6,-1.734723475976807e-18,37.0,4.7,0.0,21.94,5.1,242.0
2022-01-02 01:00:00,0.97,14.0,26.4,40.4,8.999999999999996,46.0,11.04,718.9,-1.734723475976807e-18,31.000000000000004,4.3,0.0,22.51,8.8,270.0
2022-01-02 02:00:00,0.76,4.6,25.6,30.2,11.0,31.0,11.4,719.3,-1.734723475976807e-18,24.0,6.5,0.0,23.96,8.4,278.0
2022-01-02 03:00:00,0.51,3.3,11.5,14.7,25.0,32.0,6.18,719.9,-1.734723475976807e-18,20.0,5.4,0.0,25.18,10.4,268.0
2022-01-02 04:00:00,0.49,3.0,9.4,12.4,28.0,24.0,10.6,721.2,-1.734723475976807e-18,21.0,4.6,0.0,23.6,11.3,292.0
2022-01-02 05:00:00,0.4,2.7,3.4000000000000004,6.1,38.0,121.0,12.7,723.5,-1.734723475976807e-18,21.0,3.3,0.0,20.6,7.1,109.0
2022-01-02 06:00:00,0.4,2.5999999999999996,4.699999999999999,7.4,35.0,128.0,10.64,724.8,-1.734723475976807e-18,25.0,2.8,0.0,18.72,8.0,298.0
2022-01-02 07:00:00,0.4299999999999999,2.5999999999999996,5.7,8.3,31.0,109.0,14.6,726.3,-1.734723475976807e-18,35.0,2.7,0.0,15.72,11.3,347.0
2022-01-02 08:00:00,0.4399999999999999,2.7,6.5,9.3,31.0,158.0,12.74,727.9,-1.734723475976807e-18,38.0,2.7,0.008,12.73,11.1,35.0
2022-01-02 09:00:00,0.4399999999999999,3.5,6.1,9.6,29.0,122.0,9.8,729.4,-1.734723475976807e-18,40.0,3.1,0.093,10.86,13.5,29.0
2022-01-02 10:00:00,0.4399999999999999,4.2,5.3999999999999995,9.6,27.0,86.0,8.12,731.1,-1.734723475976807e-18,41.0,4.5,0.235,9.61,13.2,31.0
2022-01-02 11:00:00,0.4399999999999999,4.1,5.099999999999999,9.3,28.0,67.0,8.53,732.0,-1.734723475976807e-18,37.0,5.7,0.3399999999999999,10.58,12.0,25.0
2022-01-02 12:00:00,0.4399999999999999,4.1,5.2,9.4,30.0,73.0,7.99,732.1,-1.734723475976807e-18,33.0,5.1,0.4119999999999999,11.96,9.7,18.0
2022-01-02 13:00:00,0.4499999999999999,4.3,5.6,9.8,31.0,61.0,7.629999999999999,731.6,-1.734723475976807e-18,32.0,4.7,0.4399999999999999,12.75,11.5,23.0
2022-01-02 14:00:00,0.4599999999999998,3.8,5.300000000000001,9.2,34.0,56.0,7.0,731.1,-1.734723475976807e-18,30.0,3.6,0.4239999999999999,13.6,11.4,39.0
2022-01-02 15:00:00,0.4599999999999998,3.9,5.9,9.900000000000002,35.0,42.0,7.050000000000001,730.7,-1.734723475976807e-18,28.999999999999996,3.8,0.365,14.34,11.9,25.0
2022-01-02 16:00:00,0.4599999999999998,3.8,5.9,9.7,35.0,41.0,6.460000000000001,730.9,-1.734723475976807e-18,28.0,4.0,0.268,14.07,11.9,23.0
2022-01-02 17:00:00,0.4599999999999998,3.7,7.1,10.9,34.0,38.0,6.629999999999999,731.2,-1.734723475976807e-18,27.0,4.2,0.148,13.75,11.4,21.0
2022-01-02 18:00:00,0.47,3.2,9.1,12.2,32.0,43.0,7.16,731.7,-1.734723475976807e-18,27.0,4.3,0.0179999999999999,12.71,8.8,14.000000000000014
2022-01-02 19:00:00,0.5,3.0999999999999996,12.2,15.2,29.0,43.0,7.390000000000001,732.3,-1.734723475976807e-18,27.0,4.8,0.001,11.54,9.1,23.0
2022-01-02 20:00:00,0.51,3.0,13.2,16.1,29.0,43.0,7.67,733.1,-1.734723475976807e-18,25.0,4.6,0.0,10.55,8.0,41.0
2022-01-02 21:00:00,0.52,3.0,13.1,16.0,30.0,35.0,7.01,733.5,-1.734723475976807e-18,24.0,3.5,0.0,10.03,6.1,64.0
2022-01-02 22:00:00,0.61,5.0,21.1,26.0,19.0,25.0,6.07,734.0,-1.734723475976807e-18,27.0,3.3,0.0,8.97,4.6,275.0
2022-01-02 23:00:00,0.59,4.700000000000001,21.3,26.0,18.0,24.0,6.399999999999999,734.1,-1.734723475976807e-18,28.0,3.8,0.0,8.68,6.5,299.0
2022-01-03 00:00:00,0.59,3.5999999999999996,22.2,25.8,17.0,29.0,6.3000000000000025,734.1,-1.734723475976807e-18,30.0,3.3,0.0,8.51,3.9,136.0
2022-01-03 01:00:00,0.5,2.5,15.5,18.0,24.0,28.0,5.160000000000002,734.0,-1.734723475976807e-18,27.0,3.1,0.0,8.23,4.6,48.999999999999986
2022-01-03 02:00:00,0.56,3.4000000000000004,19.0,22.3,17.0,17.0,6.51,733.8,-1.734723475976807e-18,33.0,3.0,0.0,7.210000000000001,4.500000000000001,174.0
2022-01-03 03:00:00,0.62,5.2,20.5,25.6,12.0,23.0,6.719999999999999,733.5,-1.734723475976807e-18,37.0,2.8999999999999995,0.0,6.460000000000001,4.500000000000001,228.0
2022-01-03 04:00:00,0.57,3.0999999999999996,17.9,21.0,14.0,15.000000000000009,7.5,733.3,-1.734723475976807e-18,37.0,3.0,0.0,6.07,3.6000000000000005,190.0
2022-01-03 05:00:00,0.56,5.8,21.6,27.3,10.0,26.0,12.1,732.9,-1.734723475976807e-18,38.0,3.2,0.0,5.91,4.7,211.0
2022-01-03 06:00:00,0.7200000000000001,14.3,25.2,39.5,5.0,40.0,12.06,732.9,-1.734723475976807e-18,43.0,3.3,0.0,5.149999999999999,3.9,201.0
2022-01-03 07:00:00,0.84,32.3,27.200000000000003,59.3,4.0,37.0,11.37,733.3,-1.734723475976807e-18,44.0,3.5,0.0,5.109999999999999,4.199999999999999,177.0
2022-01-03 08:00:00,1.02,39.9,29.8,69.5,5.0,44.0,10.400000000000002,733.7,-1.734723475976807e-18,41.0,4.9,0.008,5.399999999999999,3.7,151.0
2022-01-03 09:00:00,0.56,5.8,14.1,19.8,27.0,39.0,5.42,734.2,-1.734723475976807e-18,31.000000000000004,3.4,0.091,7.800000000000003,6.2,89.0
2022-01-03 10:00:00,0.6000000000000001,6.7,11.9,18.4,31.0,22.0,6.309999999999999,734.8,-1.734723475976807e-18,30.0,3.5,0.238,8.42,9.8,87.0
2022-01-03 11:00:00,0.56,6.3,9.0,15.2,35.0,35.0,6.01,734.6,-1.734723475976807e-18,30.0,2.8999999999999995,0.345,9.47,10.8,82.0
2022-01-03 12:00:00,0.5,5.2,7.000000000000001,12.1,39.0,27.0,8.18,733.9,-1.734723475976807e-18,27.0,3.0,0.4159999999999999,10.85,15.0,82.0
2022-01-03 13:00:00,0.53,4.6,6.6,11.2,40.0,29.0,13.78,732.7,-1.734723475976807e-18,27.0,3.0,0.4439999999999999,12.24,16.9,91.0
2022-01-03 14:00:00,0.58,5.1,7.6,12.7,40.0,36.0,15.01,731.2,-1.734723475976807e-18,26.0,2.8999999999999995,0.4259999999999999,13.52,18.8,102.0
2022-01-03 15:00:00,0.56,4.3,6.9,11.3,43.0,51.0,15.47,730.3,-1.734723475976807e-18,25.0,3.0,0.362,14.25,19.5,100.0
2022-01-03 16:00:00,0.57,4.5,7.5,11.9,43.0,45.0,13.28,729.8,-1.734723475976807e-18,24.0,3.0,0.265,14.81,19.5,103.0
2022-01-03 17:00:00,0.5500000000000002,4.1,7.5,11.6,40.0,43.0,9.71,729.8,-1.734723475976807e-18,23.0,3.12,0.148,14.84,19.5,101.0
2022-01-03 18:00:00,0.57,3.9,10.0,13.9,37.0,28.0,8.4,729.6,-1.734723475976807e-18,24.0,2.8999999999999995,0.017,14.11,19.1,100.0
2022-01-03 19:00:00,0.54,3.5999999999999996,9.7,13.3,36.0,31.0,8.760000000000002,729.5,-1.734723475976807e-18,25.0,2.8,0.001,13.08,20.9,96.0
2022-01-03 20:00:00,0.49,3.5999999999999996,8.3,11.8,36.0,31.0,4.84,730.0,-1.734723475976807e-18,24.0,2.7,0.0,12.46,20.6,103.0
2022-01-03 21:00:00,0.4399999999999999,3.0999999999999996,6.5,9.6,38.0,23.0,4.259999999999998,729.9,-1.734723475976807e-18,24.0,2.7,0.0,12.19,17.6,107.0
2022-01-03 22:00:00,0.49,3.5999999999999996,13.3,16.9,29.0,12.0,3.9700000000000006,729.8,-1.734723475976807e-18,26.0,2.8999999999999995,0.0,11.38,8.6,171.0
2022-01-03 23:00:00,0.53,3.5999999999999996,16.5,20.0,26.0,10.0,4.469999999999999,729.2,-1.734723475976807e-18,27.0,2.8999999999999995,0.0,10.83,7.6,151.0
2022-01-04 00:00:00,0.4399999999999999,2.4000000000000004,7.000000000000001,9.3,35.0,20.0,5.809999999999999,728.8,-1.734723475976807e-18,28.999999999999996,2.8,0.0,10.17,10.5,112.0
2022-01-04 01:00:00,0.53,2.7,15.1,17.7,23.0,12.0,6.120000000000001,728.4,-1.734723475976807e-18,34.0,3.5,0.0,8.99,4.500000000000001,208.0
2022-01-04 02:00:00,0.59,3.5999999999999996,22.0,25.6,13.0,17.0,6.93,727.9,-1.734723475976807e-18,39.0,2.8,0.0,7.909999999999998,4.199999999999999,253.0
2022-01-04 03:00:00,0.52,2.4000000000000004,12.8,15.1,24.0,15.000000000000009,6.3000000000000025,727.3,-1.734723475976807e-18,44.0,2.8999999999999995,0.0,7.539999999999999,4.500000000000001,45.999999999999986
2022-01-04 04:00:00,0.57,2.4000000000000004,14.1,16.5,20.0,18.0,9.14,727.3,-1.734723475976807e-18,49.0,3.1,0.0,6.809999999999999,3.299999999999999,51.0
2022-01-04 05:00:00,0.58,3.2,20.0,23.1,13.0,20.0,15.53,727.4,-1.734723475976807e-18,53.0,3.6,0.0,6.27,5.2,275.0
2022-01-04 06:00:00,0.7200000000000001,17.7,33.2,50.8,4.0,32.0,20.23,727.5,-1.734723475976807e-18,53.0,4.9,0.0,6.259999999999998,6.1,286.0
2022-01-04 07:00:00,0.8699999999999999,50.7,37.3,87.8,3.0,51.0,21.92,727.4,-1.734723475976807e-18,46.0,8.2,0.0,7.199999999999999,6.1,267.0
2022-01-04 08:00:00,1.18,73.2,36.4,109.4,3.0,73.0,21.86,727.1,-1.734723475976807e-18,45.0,8.0,0.007,7.079999999999998,3.8,309.0
2022-01-04 09:00:00,1.27,74.4,34.8,109.0,5.0,83.0,22.38,727.8,-1.734723475976807e-18,42.0,7.4,0.0839999999999999,8.88,7.0,280.0
2022-01-04 10:00:00,1.26,53.2,38.2,91.2,10.0,82.0,22.9,727.8,-1.734723475976807e-18,37.0,14.8,0.22,11.5,8.4,297.0
2022-01-04 11:00:00,1.14,35.9,38.7,74.5,17.0,81.0,25.6,727.8,-1.734723475976807e-18,30.0,12.3,0.321,13.96,6.1,23.0
2022-01-04 12:00:00,1.08,22.1,35.599999999999994,57.7,26.0,82.0,28.65,727.0,-1.734723475976807e-18,28.0,8.2,0.394,15.08,7.1,98.0
2022-01-04 13:00:00,1.11,17.9,36.0,53.900000000000006,32.0,81.0,35.45,725.9,-1.734723475976807e-18,26.0,7.4,0.4229999999999999,16.72,9.1,87.0
2022-01-04 14:00:00,1.08,12.3,32.5,44.7,42.0,93.0,39.55,724.6,-1.734723475976807e-18,26.0,6.7,0.4109999999999999,18.82,11.0,83.0
2022-01-04 15:00:00,0.8800000000000001,8.1,25.2,33.2,48.0,102.0,27.96,723.8,-1.734723475976807e-18,24.0,5.6,0.35,20.6,11.2,65.0
2022-01-04 16:00:00,0.85,6.4,22.7,29.1,50.0,82.0,25.94,723.5,-1.734723475976807e-18,24.0,5.3,0.255,21.53,12.7,75.0
2022-01-04 17:00:00,0.86,5.1,20.7,25.8,44.0,73.0,17.02,723.2,-1.734723475976807e-18,26.0,4.9,0.141,21.77,9.9,110.0
2022-01-04 18:00:00,0.96,4.4,22.6,27.0,42.0,58.0,18.22,723.2,-1.734723475976807e-18,28.999999999999996,4.6,0.0179999999999999,20.44,11.3,91.0
2022-01-04 19:00:00,1.17,7.4,34.9,42.2,33.0,56.0,22.06,723.3,-1.734723475976807e-18,31.000000000000004,4.8,0.001,18.77,9.7,93.0
2022-01-04 20:00:00,0.93,2.72,6.940000000000001,9.820000000000002,31.8,31.999999999999996,9.2,723.0400000000001,-1.734723475976807e-18,69.0,2.5,0.0,22.988,7.32,189.6
2022-01-04 21:00:00,1.59,35.5,48.7,83.9,4.0,63.0,18.54,723.6,-1.734723475976807e-18,45.0,4.0,0.0,14.45,4.1,201.0
2022-01-04 22:00:00,1.79,64.2,49.3,113.2,3.0,61.0,19.45,723.6,-1.734723475976807e-18,50.0,4.1,0.0,13.25,3.299999999999999,251.0
2022-01-04 23:00:00,2.05,89.1,47.2,136.0,3.0,70.0,21.19,723.6,-1.734723475976807e-18,54.0,4.2,0.0,12.01,2.3000000000000007,263.0
2022-01-05 00:00:00,1.92,71.4,45.2,116.4,3.0,73.0,20.36,723.3,-1.734723475976807e-18,56.0,4.4,0.0,11.61,4.7,266.0
2022-01-05 01:00:00,1.11,10.0,46.900000000000006,56.8,5.0,67.0,22.97,723.0,-1.734723475976807e-18,49.0,5.1,0.0,12.97,8.3,281.0
2022-01-05 02:00:00,1.1,4.799999999999999,43.4,48.1,7.0,61.0,25.81,722.4,-1.734723475976807e-18,48.0,5.4,0.0,13.04,9.0,284.0
2022-01-05 03:00:00,0.8800000000000001,3.2,28.9,32.1,15.0,63.0,21.95,722.1,-1.734723475976807e-18,49.0,5.1,0.0,12.73,9.4,288.0
2022-01-05 04:00:00,0.76,2.7,23.699999999999996,26.4,19.0,51.0,22.07,721.7,-1.734723475976807e-18,43.0,6.1,0.0,13.71,10.9,286.0
2022-01-05 05:00:00,0.7,3.0999999999999996,23.6,26.7,18.0,56.0,21.98,721.4,-1.734723475976807e-18,43.0,6.1,0.0,13.33,9.8,290.0
2022-01-05 06:00:00,0.71,8.9,31.0,39.9,8.999999999999996,55.0,21.38,721.4,-1.734723475976807e-18,41.0,5.8,0.0,13.4,10.5,284.0
2022-01-05 07:00:00,0.82,25.6,35.2,60.7,5.0,70.0,16.01,721.4,-1.734723475976807e-18,36.0,4.7,0.0,14.02,9.0,294.0
2022-01-05 08:00:00,1.07,51.9,35.9,87.6,4.0,54.0,11.58,721.5,-1.734723475976807e-18,32.0,4.2,0.007,15.31,10.7,277.0
2022-01-05 09:00:00,1.44,79.7,35.1,114.6,5.0,50.0,13.44,721.8,-1.734723475976807e-18,40.0,4.3,0.095,14.09,8.8,285.0
2022-01-05 10:00:00,1.26,49.8,34.7,84.3,10.0,61.0,10.5,722.1,-1.734723475976807e-18,26.0,4.4,0.246,20.09,7.8,289.0
2022-01-05 11:00:00,0.83,23.200000000000003,31.4,54.5,21.0,51.0,14.52,722.3,-1.734723475976807e-18,14.0,7.2,0.354,23.39,8.3,271.0
2022-01-05 12:00:00,0.82,15.8,28.4,44.1,30.0,61.0,12.32,722.0,-1.734723475976807e-18,13.0,7.1,0.4239999999999999,26.46,5.5,271.0
2022-01-05 13:00:00,0.8699999999999999,12.6,30.8,43.4,40.0,47.0,15.73,721.2,-1.734723475976807e-18,12.0,9.5,0.4469999999999999,27.35,7.5,83.0
2022-01-05 14:00:00,0.86,6.0,18.9,24.8,59.0,53.0,28.68,720.1,-1.734723475976807e-18,13.0,4.1,0.4279999999999999,27.81,12.8,90.0
2022-01-05 15:00:00,0.78,4.5,15.2,19.6,65.0,71.0,31.15,719.5,-1.734723475976807e-18,13.0,4.0,0.362,28.28,14.3,96.0
2022-01-05 16:00:00,0.74,4.1,14.6,18.6,66.0,69.0,19.63,719.0,-1.734723475976807e-18,13.0,4.4,0.268,28.33,14.1,109.0
2022-01-05 17:00:00,0.71,3.5999999999999996,17.0,20.5,70.0,54.0,13.61,719.1,-1.734723475976807e-18,16.0,8.9,0.148,27.02,14.1,123.0
2022-01-05 18:00:00,0.76,3.3,19.7,23.0,58.0,51.0,16.87,719.4,-1.734723475976807e-18,20.0,5.1,0.019,25.44,15.1,114.0
2022-01-05 19:00:00,0.79,3.5999999999999996,18.1,21.7,47.0,56.0,13.22,719.5,-1.734723475976807e-18,20.0,3.8,0.001,24.48,14.6,114.0
2022-01-05 20:00:00,0.69,3.4000000000000004,16.9,20.3,45.0,45.0,8.48,719.9,-1.734723475976807e-18,20.0,3.7,0.0,24.02,13.2,113.0
2022-01-05 21:00:00,1.05,9.1,43.9,52.9,18.0,36.0,12.48,720.4,-1.734723475976807e-18,27.0,4.3,0.0,21.21,6.1,226.0
2022-01-05 22:00:00,1.3,21.0,52.400000000000006,73.1,7.0,45.0,15.19,720.3,-1.734723475976807e-18,34.0,4.2,0.0,18.66,5.1,252.0
2022-01-05 23:00:00,1.49,33.1,53.7,86.5,4.0,55.0,17.0,720.3,-1.734723475976807e-18,37.0,4.2,0.0,17.33,4.4,256.0
2022-01-06 00:00:00,1.39,28.799999999999997,55.400000000000006,83.9,6.0,50.0,16.78,720.6,-1.734723475976807e-18,39.0,4.5200000000000005,0.0,16.53,5.1,269.0
2022-01-06 01:00:00,0.84,3.5,35.3,38.8,19.0,56.0,12.44,720.3,-1.734723475976807e-18,43.0,3.7,0.0,15.39,4.800000000000001,277.0
2022-01-06 02:00:00,1.09,8.2,43.2,51.4,8.999999999999996,34.0,16.37,720.2,-1.734723475976807e-18,44.0,3.7,0.0,15.27,5.0,269.0
2022-01-06 03:00:00,0.85,4.2,32.1,36.2,15.0,52.0,13.31,719.9,-1.734723475976807e-18,50.0,3.6,0.0,13.59,5.0,289.0
2022-01-06 04:00:00,0.64,2.8,19.4,22.1,28.0,33.0,11.78,720.0,-1.734723475976807e-18,47.0,3.9,0.0,14.02,8.7,285.0
2022-01-06 05:00:00,0.6700000000000002,2.9000000000000004,19.7,22.6,28.0,34.0,13.15,720.2,-1.734723475976807e-18,42.0,4.5,0.0,14.79,8.3,284.0
2022-01-06 06:00:00,0.73,6.1,28.8,34.9,18.0,44.0,13.32,720.3,-1.734723475976807e-18,42.0,4.2,0.0,14.6,8.4,282.0
2022-01-06 07:00:00,0.77,12.8,35.2,48.0,15.0,44.0,12.59,720.6,-1.734723475976807e-18,34.0,4.9,0.0,16.49,10.1,280.0
2022-01-06 08:00:00,1.07,39.8,42.9,82.49999999999999,7.0,44.0,12.66,721.0,-1.734723475976807e-18,33.0,5.1,0.007,16.52,9.4,280.0
2022-01-06 09:00:00,1.58,82.6,44.6,127.0,5.0,60.0,15.29,721.5,-1.734723475976807e-18,36.0,5.5,0.09,16.73,6.9,280.0
2022-01-06 10:00:00,1.42,59.8,46.0,105.6,10.0,58.0,15.98,722.3,-1.734723475976807e-18,28.0,6.2,0.234,19.72,9.5,275.0
2022-01-06 11:00:00,1.08,29.0,44.0,72.79999999999998,24.0,71.0,25.07,722.8,-1.734723475976807e-18,21.0,11.3,0.3429999999999999,23.17,7.9,279.0
2022-01-06 12:00:00,0.96,11.7,34.1,45.8,47.0,90.0,21.53,722.5,-1.734723475976807e-18,19.0,8.0,0.4179999999999999,26.33,5.2,22.0
2022-01-06 13:00:00,1.12,12.3,43.8,55.900000000000006,54.0,72.0,35.83,722.1,-1.734723475976807e-18,18.0,12.6,0.4439999999999999,27.17,5.9,95.0
2022-01-06 14:00:00,1.13,8.0,40.7,48.7,73.0,95.0,41.95,721.4,-1.734723475976807e-18,16.0,9.4,0.4249999999999999,27.84,7.0,97.0
2022-01-06 15:00:00,1.0,5.1,29.8,34.9,88.0,102.0,37.8,721.0,-1.734723475976807e-18,14.0,7.1,0.369,28.63,8.3,107.0
2022-01-06 16:00:00,0.76,3.9,21.7,25.6,84.0,84.0,18.29,720.7,-1.734723475976807e-18,12.0,5.5,0.27,28.72,9.9,138.0
2022-01-06 17:00:00,0.69,3.5,21.0,24.5,79.0,64.0,14.63,721.0,-1.734723475976807e-18,13.0,5.2,0.148,28.19,12.0,149.0
2022-01-06 18:00:00,0.8699999999999999,2.9000000000000004,25.7,28.7,82.0,58.0,18.12,721.2,-1.734723475976807e-18,19.0,9.1,0.02,26.69,11.2,124.0
2022-01-06 19:00:00,0.85,2.8,23.1,25.9,69.0,67.0,15.45,721.6,-1.734723475976807e-18,24.0,7.1,0.001,25.39,12.1,123.0
2022-01-06 20:00:00,0.73,3.0,16.2,19.1,52.0,48.0,11.31,722.2,-1.734723475976807e-18,28.0,8.5,0.0,24.87,13.0,119.0
2022-01-06 21:00:00,0.71,2.9000000000000004,15.7,18.6,48.0,35.0,13.77,722.8,-1.734723475976807e-18,28.999999999999996,20.1,0.0,24.38,11.2,121.0
2022-01-06 22:00:00,0.75,3.0,17.2,20.2,50.0,29.0,14.98,723.4,-1.734723475976807e-18,32.0,9.1,0.0,23.75,9.0,117.0
2022-01-06 23:00:00,1.22,5.7,42.3,47.8,23.0,38.0,21.73,723.6,-1.734723475976807e-18,38.0,6.4,0.0,21.84,9.0,86.0
2022-01-07 00:00:00,0.64,2.8,11.3,14.1,44.0,57.0,12.24,723.7,-1.734723475976807e-18,44.0,14.6,0.0,22.48,10.8,116.0
2022-01-07 01:00:00,0.73,2.8,14.1,16.9,44.0,37.0,20.05,723.9,-1.734723475976807e-18,54.0,13.7,0.0,21.49,12.6,95.0
2022-01-07 02:00:00,0.69,3.96,8.08,12.02,32.0,47.0,17.18,724.4,-1.734723475976807e-18,75.0,4.3,0.0,18.81,14.6,101.0
2022-01-07 03:00:00,0.62,2.7,13.9,16.6,29.0,34.0,14.76,724.3,-1.734723475976807e-18,62.0,3.9,0.0,17.52,9.2,22.0
2022-01-07 04:00:00,0.57,2.7,12.9,15.6,30.0,46.0,11.49,724.5,-1.734723475976807e-18,67.0,3.9,0.0,14.56,8.0,45.999999999999986
2022-01-07 05:00:00,0.58,3.8199999999999994,12.46,16.259999999999998,27.0,43.0,11.78,724.7,-1.734723475976807e-18,82.0,3.1,0.0,12.2,5.7,140.0
2022-01-07 06:00:00,0.59,3.5599999999999996,14.42,17.900000000000002,24.0,32.0,12.33,724.7,-1.734723475976807e-18,81.0,3.7,0.0,11.88,6.9,61.0
2022-01-07 07:00:00,0.66,3.0999999999999996,17.7,20.8,17.0,33.0,13.22,725.1,-1.734723475976807e-18,88.0,4.1,0.0,11.16,6.4,87.0
2022-01-07 08:00:00,0.76,8.2,27.7,35.9,7.0,34.0,15.08,725.7,-1.734723475976807e-18,88.0,4.8,0.001,10.87,5.9,25.0
2022-01-07 09:00:00,0.7200000000000001,6.5,17.7,24.1,14.0,43.0,12.11,726.2,-1.734723475976807e-18,89.0,3.4,0.007,10.57,9.3,60.0
2022-01-07 10:00:00,0.75,6.1,15.2,21.2,13.0,23.0,11.37,726.7,-1.734723475976807e-18,89.0,3.1,0.0249999999999999,10.23,5.6,92.0
2022-01-07 11:00:00,0.92,7.0,15.2,22.1,15.0,32.0,13.81,726.8,-1.734723475976807e-18,87.0,3.1,0.061,10.58,6.2,81.0
2022-01-07 12:00:00,0.86,12.7,23.4,36.0,11.0,36.0,18.69,726.3,-1.734723475976807e-18,82.0,3.3,0.07,12.0,5.0,247.0
2022-01-07 13:00:00,0.95,8.4,17.9,26.4,17.0,40.0,28.82,725.6,-1.734723475976807e-18,78.0,3.2,0.073,11.92,9.8,97.0
2022-01-07 14:00:00,0.89,7.5,14.6,22.0,19.0,61.0,39.870000000000005,724.5,-1.734723475976807e-18,75.0,3.0,0.085,11.88,10.8,95.0
2022-01-07 15:00:00,0.85,7.9,14.3,22.1,20.0,71.0,33.31,723.7,-1.734723475976807e-18,74.0,3.0,0.174,12.34,10.3,83.0
2022-01-07 16:00:00,0.9,10.3,18.2,28.5,19.0,60.0,25.25,723.3,-1.734723475976807e-18,73.0,3.1,0.224,12.91,9.7,75.0
